,index,latlngtime,areacode,tggl,weather
37777,37777,"33.95951,-117.789654,2015-05-22T12:00:00",21,22/5/2015,Partly cloudy until evening.
37778,37778,"33.95951,-117.789654,2015-05-23T12:00:00",21,23/5/2015,Partly cloudy in the morning.
37779,37779,"33.95951,-117.789654,2015-05-24T12:00:00",21,24/5/2015,Partly cloudy in the morning.
37780,37780,"33.95951,-117.789654,2015-05-25T12:00:00",21,25/5/2015,Partly cloudy in the morning.
37781,37781,"33.95951,-117.789654,2015-05-26T12:00:00",21,26/5/2015,Partly cloudy until afternoon.
37782,37782,"33.95951,-117.789654,2015-05-27T12:00:00",21,27/5/2015,Mostly cloudy in the morning.
37783,37783,"33.95951,-117.789654,2015-05-28T12:00:00",21,28/5/2015,Clear throughout the day.
37784,37784,"33.95951,-117.789654,2015-05-29T12:00:00",21,29/5/2015,Clear throughout the day.
37785,37785,"33.95951,-117.789654,2015-05-30T12:00:00",21,30/5/2015,Clear throughout the day.
37786,37786,"33.95951,-117.789654,2015-05-31T12:00:00",21,31/5/2015,Clear throughout the day.
37787,37787,"33.95951,-117.789654,2015-06-01T12:00:00",21,1/6/2015,Partly cloudy in the morning.
37788,37788,"33.95951,-117.789654,2015-06-02T12:00:00",21,2/6/2015,Clear throughout the day.
37789,37789,"33.95951,-117.789654,2015-06-03T12:00:00",21,3/6/2015,Clear throughout the day.
37790,37790,"33.95951,-117.789654,2015-06-04T12:00:00",21,4/6/2015,Clear throughout the day.
37791,37791,"33.95951,-117.789654,2015-06-05T12:00:00",21,5/6/2015,Partly cloudy until afternoon.
37792,37792,"33.95951,-117.789654,2015-06-06T12:00:00",21,6/6/2015,Partly cloudy until afternoon.
37793,37793,"33.95951,-117.789654,2015-06-07T12:00:00",21,7/6/2015,Clear throughout the day.
37794,37794,"33.95951,-117.789654,2015-06-08T12:00:00",21,8/6/2015,Clear throughout the day.
37795,37795,"33.95951,-117.789654,2015-06-09T12:00:00",21,9/6/2015,"Partly cloudy starting in the afternoon, continuing until evening."
37796,37796,"33.95951,-117.789654,2015-06-10T12:00:00",21,10/6/2015,Partly cloudy until afternoon.
37797,37797,"33.95951,-117.789654,2015-06-11T12:00:00",21,11/6/2015,Partly cloudy until afternoon.
37798,37798,"33.95951,-117.789654,2015-06-12T12:00:00",21,12/6/2015,Partly cloudy until afternoon.
37799,37799,"33.95951,-117.789654,2015-06-13T12:00:00",21,13/6/2015,Partly cloudy until afternoon.
37800,37800,"33.95951,-117.789654,2015-06-14T12:00:00",21,14/6/2015,Clear throughout the day.
37801,37801,"33.95951,-117.789654,2015-06-15T12:00:00",21,15/6/2015,Clear throughout the day.
37802,37802,"33.95951,-117.789654,2015-06-16T12:00:00",21,16/6/2015,Clear throughout the day.
37803,37803,"33.95951,-117.789654,2015-06-17T12:00:00",21,17/6/2015,Clear throughout the day.
37804,37804,"33.95951,-117.789654,2015-06-18T12:00:00",21,18/6/2015,Clear throughout the day.
37805,37805,"33.95951,-117.789654,2015-06-19T12:00:00",21,19/6/2015,Clear throughout the day.
37806,37806,"33.95951,-117.789654,2015-06-20T12:00:00",21,20/6/2015,Clear throughout the day.
37807,37807,"33.95951,-117.789654,2015-06-21T12:00:00",21,21/6/2015,Clear throughout the day.
37808,37808,"33.95951,-117.789654,2015-06-22T12:00:00",21,22/6/2015,Clear throughout the day.
37809,37809,"33.95951,-117.789654,2015-06-23T12:00:00",21,23/6/2015,Clear throughout the day.
37810,37810,"33.95951,-117.789654,2015-06-24T12:00:00",21,24/6/2015,Clear throughout the day.
37811,37811,"33.95951,-117.789654,2015-06-25T12:00:00",21,25/6/2015,Clear throughout the day.
37812,37812,"33.95951,-117.789654,2015-06-26T12:00:00",21,26/6/2015,Clear throughout the day.
37813,37813,"33.95951,-117.789654,2015-06-27T12:00:00",21,27/6/2015,Clear throughout the day.
37814,37814,"33.95951,-117.789654,2015-06-28T12:00:00",21,28/6/2015,Clear throughout the day.
37815,37815,"33.95951,-117.789654,2015-06-29T12:00:00",21,29/6/2015,Clear throughout the day.
37816,37816,"33.95951,-117.789654,2015-06-30T12:00:00",21,30/6/2015,Clear throughout the day.
37817,37817,"33.95951,-117.789654,2015-07-01T12:00:00",21,1/7/2015,Clear throughout the day.
37818,37818,"33.95951,-117.789654,2015-07-02T12:00:00",21,2/7/2015,Clear throughout the day.
37819,37819,"33.95951,-117.789654,2015-07-03T12:00:00",21,3/7/2015,Clear throughout the day.
37820,37820,"33.95951,-117.789654,2015-07-04T12:00:00",21,4/7/2015,Clear throughout the day.
37821,37821,"33.95951,-117.789654,2015-07-05T12:00:00",21,5/7/2015,Partly cloudy overnight.
37822,37822,"33.95951,-117.789654,2015-07-06T12:00:00",21,6/7/2015,Partly cloudy until afternoon.
37823,37823,"33.95951,-117.789654,2015-07-07T12:00:00",21,7/7/2015,Partly cloudy in the morning.
37824,37824,"33.95951,-117.789654,2015-07-08T12:00:00",21,8/7/2015,Partly cloudy in the morning.
37825,37825,"33.95951,-117.789654,2015-07-09T12:00:00",21,9/7/2015,Partly cloudy in the morning.
37826,37826,"33.95951,-117.789654,2015-07-10T12:00:00",21,10/7/2015,Clear throughout the day.
37827,37827,"33.95951,-117.789654,2015-07-11T12:00:00",21,11/7/2015,Clear throughout the day.
37828,37828,"33.95951,-117.789654,2015-07-12T12:00:00",21,12/7/2015,Clear throughout the day.
37829,37829,"33.95951,-117.789654,2015-07-13T12:00:00",21,13/7/2015,Clear throughout the day.
37830,37830,"33.95951,-117.789654,2015-07-14T12:00:00",21,14/7/2015,Clear throughout the day.
37831,37831,"33.95951,-117.789654,2015-07-15T12:00:00",21,15/7/2015,Partly cloudy in the morning.
37832,37832,"33.95951,-117.789654,2015-07-16T12:00:00",21,16/7/2015,Partly cloudy in the morning.
37833,37833,"33.95951,-117.789654,2015-07-17T12:00:00",21,17/7/2015,Clear throughout the day.
37834,37834,"33.95951,-117.789654,2015-07-18T12:00:00",21,18/7/2015,Rain starting in the afternoon.
37835,37835,"33.95951,-117.789654,2015-07-19T12:00:00",21,19/7/2015,Rain starting in the afternoon.
37836,37836,"33.95951,-117.789654,2015-07-20T12:00:00",21,20/7/2015,Partly cloudy until afternoon.
37837,37837,"33.95951,-117.789654,2015-07-21T12:00:00",21,21/7/2015,Partly cloudy until afternoon.
37838,37838,"33.95951,-117.789654,2015-07-22T12:00:00",21,22/7/2015,Partly cloudy until afternoon.
37839,37839,"33.95951,-117.789654,2015-07-23T12:00:00",21,23/7/2015,Clear throughout the day.
37840,37840,"33.95951,-117.789654,2015-07-24T12:00:00",21,24/7/2015,Clear throughout the day.
37841,37841,"33.95951,-117.789654,2015-07-25T12:00:00",21,25/7/2015,Clear throughout the day.
37842,37842,"33.95951,-117.789654,2015-07-26T12:00:00",21,26/7/2015,Clear throughout the day.
37843,37843,"33.95951,-117.789654,2015-07-27T12:00:00",21,27/7/2015,Partly cloudy in the morning.
37844,37844,"33.95951,-117.789654,2015-07-28T12:00:00",21,28/7/2015,Clear throughout the day.
37845,37845,"33.95951,-117.789654,2015-07-29T12:00:00",21,29/7/2015,Clear throughout the day.
37846,37846,"33.95951,-117.789654,2015-07-30T12:00:00",21,30/7/2015,Clear throughout the day.
37847,37847,"33.95951,-117.789654,2015-07-31T12:00:00",21,31/7/2015,Clear throughout the day.
37848,37848,"33.95951,-117.789654,2015-08-01T12:00:00",21,1/8/2015,Partly cloudy in the morning.
37849,37849,"33.95951,-117.789654,2015-08-02T12:00:00",21,2/8/2015,Clear throughout the day.
37850,37850,"33.95951,-117.789654,2015-08-03T12:00:00",21,3/8/2015,Clear throughout the day.
37851,37851,"33.95951,-117.789654,2015-08-04T12:00:00",21,4/8/2015,Clear throughout the day.
37852,37852,"33.95951,-117.789654,2015-08-05T12:00:00",21,5/8/2015,Clear throughout the day.
37853,37853,"33.95951,-117.789654,2015-08-06T12:00:00",21,6/8/2015,Clear throughout the day.
37854,37854,"33.95951,-117.789654,2015-08-07T12:00:00",21,7/8/2015,Partly cloudy in the morning.
37855,37855,"33.95951,-117.789654,2015-08-08T12:00:00",21,8/8/2015,Clear throughout the day.
37856,37856,"33.95951,-117.789654,2015-08-09T12:00:00",21,9/8/2015,Clear throughout the day.
37857,37857,"33.95951,-117.789654,2015-08-10T12:00:00",21,10/8/2015,Partly cloudy in the morning.
37858,37858,"33.95951,-117.789654,2015-08-11T12:00:00",21,11/8/2015,Clear throughout the day.
37859,37859,"33.95951,-117.789654,2015-08-12T12:00:00",21,12/8/2015,Clear throughout the day.
37860,37860,"33.95951,-117.789654,2015-08-13T12:00:00",21,13/8/2015,Clear throughout the day.
37861,37861,"33.95951,-117.789654,2015-08-14T12:00:00",21,14/8/2015,Dry throughout the day.
37862,37862,"33.95951,-117.789654,2015-08-15T12:00:00",21,15/8/2015,Dry throughout the day and partly cloudy starting in the evening.
37863,37863,"33.95951,-117.789654,2015-08-16T12:00:00",21,16/8/2015,Clear throughout the day.
37864,37864,"33.95951,-117.789654,2015-08-17T12:00:00",21,17/8/2015,Clear throughout the day.
37865,37865,"33.95951,-117.789654,2015-08-18T12:00:00",21,18/8/2015,Clear throughout the day.
37866,37866,"33.95951,-117.789654,2015-08-19T12:00:00",21,19/8/2015,Partly cloudy in the morning.
37867,37867,"33.95951,-117.789654,2015-08-20T12:00:00",21,20/8/2015,Partly cloudy in the morning.
37868,37868,"33.95951,-117.789654,2015-08-21T12:00:00",21,21/8/2015,Partly cloudy in the morning.
37869,37869,"33.95951,-117.789654,2015-08-22T12:00:00",21,22/8/2015,Partly cloudy in the morning.
37870,37870,"33.95951,-117.789654,2015-08-23T12:00:00",21,23/8/2015,Clear throughout the day.
37871,37871,"33.95951,-117.789654,2015-08-24T12:00:00",21,24/8/2015,Clear throughout the day.
37872,37872,"33.95951,-117.789654,2015-08-25T12:00:00",21,25/8/2015,Clear throughout the day.
37873,37873,"33.95951,-117.789654,2015-08-26T12:00:00",21,26/8/2015,Clear throughout the day.
37874,37874,"33.95951,-117.789654,2015-08-27T12:00:00",21,27/8/2015,Clear throughout the day.
37875,37875,"33.95951,-117.789654,2015-08-28T12:00:00",21,28/8/2015,Clear throughout the day.
37876,37876,"33.95951,-117.789654,2015-08-29T12:00:00",21,29/8/2015,Clear throughout the day.
37877,37877,"33.95951,-117.789654,2015-08-30T12:00:00",21,30/8/2015,Clear throughout the day.
37878,37878,"33.95951,-117.789654,2015-08-31T12:00:00",21,31/8/2015,Clear throughout the day.
37879,37879,"33.95951,-117.789654,2015-09-01T12:00:00",21,1/9/2015,Partly cloudy in the morning.
37880,37880,"33.95951,-117.789654,2015-09-02T12:00:00",21,2/9/2015,Clear throughout the day.
37881,37881,"33.95951,-117.789654,2015-09-03T12:00:00",21,3/9/2015,Clear throughout the day.
37882,37882,"33.95951,-117.789654,2015-09-04T12:00:00",21,4/9/2015,Partly cloudy in the morning.
37883,37883,"33.95951,-117.789654,2015-09-05T12:00:00",21,5/9/2015,Clear throughout the day.
37884,37884,"33.95951,-117.789654,2015-09-06T12:00:00",21,6/9/2015,Clear throughout the day.
37885,37885,"33.95951,-117.789654,2015-09-07T12:00:00",21,7/9/2015,Clear throughout the day.
37886,37886,"33.95951,-117.789654,2015-09-08T12:00:00",21,8/9/2015,Clear throughout the day.
37887,37887,"33.95951,-117.789654,2015-09-09T12:00:00",21,9/9/2015,Rain in the afternoon.
37888,37888,"33.95951,-117.789654,2015-09-10T12:00:00",21,10/9/2015,Clear throughout the day.
37889,37889,"33.95951,-117.789654,2015-09-11T12:00:00",21,11/9/2015,Clear throughout the day.
37890,37890,"33.95951,-117.789654,2015-09-12T12:00:00",21,12/9/2015,Clear throughout the day.
37891,37891,"33.95951,-117.789654,2015-09-13T12:00:00",21,13/9/2015,Clear throughout the day.
37892,37892,"33.95951,-117.789654,2015-09-14T12:00:00",21,14/9/2015,Partly cloudy until evening.
37893,37893,"33.95951,-117.789654,2015-09-15T12:00:00",21,15/9/2015,Rain until afternoon.
37894,37894,"33.95951,-117.789654,2015-09-16T12:00:00",21,16/9/2015,Partly cloudy in the morning.
37895,37895,"33.95951,-117.789654,2015-09-17T12:00:00",21,17/9/2015,Clear throughout the day.
37896,37896,"33.95951,-117.789654,2015-09-18T12:00:00",21,18/9/2015,Clear throughout the day.
37897,37897,"33.95951,-117.789654,2015-09-19T12:00:00",21,19/9/2015,Clear throughout the day.
37898,37898,"33.95951,-117.789654,2015-09-20T12:00:00",21,20/9/2015,Clear throughout the day.
37899,37899,"33.95951,-117.789654,2015-09-21T12:00:00",21,21/9/2015,Clear throughout the day.
37900,37900,"33.95951,-117.789654,2015-09-22T12:00:00",21,22/9/2015,Clear throughout the day.
37901,37901,"33.95951,-117.789654,2015-09-23T12:00:00",21,23/9/2015,Clear throughout the day.
37902,37902,"33.95951,-117.789654,2015-09-24T12:00:00",21,24/9/2015,Clear throughout the day.
37903,37903,"33.95951,-117.789654,2015-09-25T12:00:00",21,25/9/2015,Clear throughout the day.
37904,37904,"33.95951,-117.789654,2015-09-26T12:00:00",21,26/9/2015,Clear throughout the day.
37905,37905,"33.95951,-117.789654,2015-09-27T12:00:00",21,27/9/2015,Clear throughout the day.
37906,37906,"33.95951,-117.789654,2015-09-28T12:00:00",21,28/9/2015,Clear throughout the day.
37907,37907,"33.95951,-117.789654,2015-09-29T12:00:00",21,29/9/2015,Clear throughout the day.
37908,37908,"33.95951,-117.789654,2015-09-30T12:00:00",21,30/9/2015,Clear throughout the day.
37909,37909,"33.95951,-117.789654,2015-10-01T12:00:00",21,1/10/2015,Clear throughout the day.
37910,37910,"33.95951,-117.789654,2015-10-02T12:00:00",21,2/10/2015,Clear throughout the day.
37911,37911,"33.95951,-117.789654,2015-10-03T12:00:00",21,3/10/2015,Clear throughout the day.
37912,37912,"33.95951,-117.789654,2015-10-04T12:00:00",21,4/10/2015,Light rain in the morning and overnight.
37913,37913,"33.95951,-117.789654,2015-10-05T12:00:00",21,5/10/2015,Rain starting in the afternoon.
37914,37914,"33.95951,-117.789654,2015-10-06T12:00:00",21,6/10/2015,Partly cloudy until afternoon.
37915,37915,"33.95951,-117.789654,2015-10-07T12:00:00",21,7/10/2015,Clear throughout the day.
37916,37916,"33.95951,-117.789654,2015-10-08T12:00:00",21,8/10/2015,Clear throughout the day.
37917,37917,"33.95951,-117.789654,2015-10-09T12:00:00",21,9/10/2015,Clear throughout the day.
37918,37918,"33.95951,-117.789654,2015-10-10T12:00:00",21,10/10/2015,Clear throughout the day.
37919,37919,"33.95951,-117.789654,2015-10-11T12:00:00",21,11/10/2015,Clear throughout the day.
37920,37920,"33.95951,-117.789654,2015-10-12T12:00:00",21,12/10/2015,Clear throughout the day.
37921,37921,"33.95951,-117.789654,2015-10-13T12:00:00",21,13/10/2015,Clear throughout the day.
37922,37922,"33.95951,-117.789654,2015-10-14T12:00:00",21,14/10/2015,Partly cloudy overnight.
37923,37923,"33.95951,-117.789654,2015-10-15T12:00:00",21,15/10/2015,Partly cloudy until afternoon.
37924,37924,"33.95951,-117.789654,2015-10-16T12:00:00",21,16/10/2015,Partly cloudy overnight.
37925,37925,"33.95951,-117.789654,2015-10-17T12:00:00",21,17/10/2015,Clear throughout the day.
37926,37926,"33.95951,-117.789654,2015-10-18T12:00:00",21,18/10/2015,Partly cloudy until evening.
37927,37927,"33.95951,-117.789654,2015-10-19T12:00:00",21,19/10/2015,Partly cloudy starting in the evening.
37928,37928,"33.95951,-117.789654,2015-10-20T12:00:00",21,20/10/2015,Clear throughout the day.
37929,37929,"33.95951,-117.789654,2015-10-21T12:00:00",21,21/10/2015,Clear throughout the day.
37930,37930,"33.95951,-117.789654,2015-10-22T12:00:00",21,22/10/2015,Clear throughout the day.
37931,37931,"33.95951,-117.789654,2015-10-23T12:00:00",21,23/10/2015,Partly cloudy in the morning.
37932,37932,"33.95951,-117.789654,2015-10-24T12:00:00",21,24/10/2015,Clear throughout the day.
37933,37933,"33.95951,-117.789654,2015-10-25T12:00:00",21,25/10/2015,Clear throughout the day.
37934,37934,"33.95951,-117.789654,2015-10-26T12:00:00",21,26/10/2015,Clear throughout the day.
37935,37935,"33.95951,-117.789654,2015-10-27T12:00:00",21,27/10/2015,Clear throughout the day.
37936,37936,"33.95951,-117.789654,2015-10-28T12:00:00",21,28/10/2015,Clear throughout the day.
37937,37937,"33.95951,-117.789654,2015-10-29T12:00:00",21,29/10/2015,Clear throughout the day.
37938,37938,"33.95951,-117.789654,2015-10-30T12:00:00",21,30/10/2015,Dry throughout the day.
37939,37939,"33.95951,-117.789654,2015-10-31T12:00:00",21,31/10/2015,Clear throughout the day.
37940,37940,"33.95951,-117.789654,2015-11-01T12:00:00",21,1/11/2015,Clear throughout the day.
37941,37941,"33.95951,-117.789654,2015-11-02T12:00:00",21,2/11/2015,Light rain in the evening.
37942,37942,"33.95951,-117.789654,2015-11-03T12:00:00",21,3/11/2015,"Light rain starting in the afternoon, continuing until evening."
37943,37943,"33.95951,-117.789654,2015-11-04T12:00:00",21,4/11/2015,Clear throughout the day.
37944,37944,"33.95951,-117.789654,2015-11-05T12:00:00",21,5/11/2015,Clear throughout the day.
37945,37945,"33.95951,-117.789654,2015-11-06T12:00:00",21,6/11/2015,Clear throughout the day.
37946,37946,"33.95951,-117.789654,2015-11-07T12:00:00",21,7/11/2015,Clear throughout the day.
37947,37947,"33.95951,-117.789654,2015-11-08T12:00:00",21,8/11/2015,Clear throughout the day.
37948,37948,"33.95951,-117.789654,2015-11-09T12:00:00",21,9/11/2015,Clear throughout the day.
37949,37949,"33.95951,-117.789654,2015-11-10T12:00:00",21,10/11/2015,Clear throughout the day.
37950,37950,"33.95951,-117.789654,2015-11-11T12:00:00",21,11/11/2015,Clear throughout the day.
37951,37951,"33.95951,-117.789654,2015-11-12T12:00:00",21,12/11/2015,Clear throughout the day.
37952,37952,"33.95951,-117.789654,2015-11-13T12:00:00",21,13/11/2015,Clear throughout the day.
37953,37953,"33.95951,-117.789654,2015-11-14T12:00:00",21,14/11/2015,Clear throughout the day.
37954,37954,"33.95951,-117.789654,2015-11-15T12:00:00",21,15/11/2015,Partly cloudy until afternoon.
37955,37955,"33.95951,-117.789654,2015-11-16T12:00:00",21,16/11/2015,Clear throughout the day.
37956,37956,"33.95951,-117.789654,2015-11-17T12:00:00",21,17/11/2015,Clear throughout the day.
37957,37957,"33.95951,-117.789654,2015-11-18T12:00:00",21,18/11/2015,Clear throughout the day.
37958,37958,"33.95951,-117.789654,2015-11-19T12:00:00",21,19/11/2015,Clear throughout the day.
37959,37959,"33.95951,-117.789654,2015-11-20T12:00:00",21,20/11/2015,Clear throughout the day.
37960,37960,"33.95951,-117.789654,2015-11-21T12:00:00",21,21/11/2015,Dry throughout the day.
37961,37961,"33.95951,-117.789654,2015-11-22T12:00:00",21,22/11/2015,Dry throughout the day.
37962,37962,"33.95951,-117.789654,2015-11-23T12:00:00",21,23/11/2015,Clear throughout the day.
37963,37963,"33.95951,-117.789654,2015-11-24T12:00:00",21,24/11/2015,Light rain overnight.
37964,37964,"33.95951,-117.789654,2015-11-25T12:00:00",21,25/11/2015,Partly cloudy in the afternoon.
37965,37965,"33.95951,-117.789654,2015-11-26T12:00:00",21,26/11/2015,Partly cloudy overnight.
37966,37966,"33.95951,-117.789654,2015-11-27T12:00:00",21,27/11/2015,Partly cloudy in the morning.
37967,37967,"33.95951,-117.789654,2015-11-28T12:00:00",21,28/11/2015,Clear throughout the day.
37968,37968,"33.95951,-117.789654,2015-11-29T12:00:00",21,29/11/2015,Clear throughout the day.
37969,37969,"33.95951,-117.789654,2015-11-30T12:00:00",21,30/11/2015,Clear throughout the day.
37970,37970,"33.95951,-117.789654,2015-12-01T12:00:00",21,1/12/2015,Clear throughout the day.
37971,37971,"33.95951,-117.789654,2015-12-02T12:00:00",21,2/12/2015,Clear throughout the day.
37972,37972,"33.95951,-117.789654,2015-12-03T12:00:00",21,3/12/2015,Clear throughout the day.
37973,37973,"33.95951,-117.789654,2015-12-04T12:00:00",21,4/12/2015,Clear throughout the day.
37974,37974,"33.95951,-117.789654,2015-12-05T12:00:00",21,5/12/2015,Clear throughout the day.
37975,37975,"33.95951,-117.789654,2015-12-06T12:00:00",21,6/12/2015,Clear throughout the day.
37976,37976,"33.95951,-117.789654,2015-12-07T12:00:00",21,7/12/2015,Clear throughout the day.
37977,37977,"33.95951,-117.789654,2015-12-08T12:00:00",21,8/12/2015,Clear throughout the day.
37978,37978,"33.95951,-117.789654,2015-12-09T12:00:00",21,9/12/2015,Clear throughout the day.
37979,37979,"33.95951,-117.789654,2015-12-10T12:00:00",21,10/12/2015,Light rain starting in the evening.
37980,37980,"33.95951,-117.789654,2015-12-11T12:00:00",21,11/12/2015,Light rain in the morning.
37981,37981,"33.95951,-117.789654,2015-12-12T12:00:00",21,12/12/2015,Clear throughout the day.
37982,37982,"33.95951,-117.789654,2015-12-13T12:00:00",21,13/12/2015,Light rain in the evening.
37983,37983,"33.95951,-117.789654,2015-12-14T12:00:00",21,14/12/2015,Clear throughout the day.
37984,37984,"33.95951,-117.789654,2015-12-15T12:00:00",21,15/12/2015,Clear throughout the day.
37985,37985,"33.95951,-117.789654,2015-12-16T12:00:00",21,16/12/2015,Clear throughout the day.
37986,37986,"33.95951,-117.789654,2015-12-17T12:00:00",21,17/12/2015,Clear throughout the day.
37987,37987,"33.95951,-117.789654,2015-12-18T12:00:00",21,18/12/2015,Clear throughout the day.
37988,37988,"33.95951,-117.789654,2015-12-19T12:00:00",21,19/12/2015,Light rain in the evening.
37989,37989,"33.95951,-117.789654,2015-12-20T12:00:00",21,20/12/2015,Clear throughout the day.
37990,37990,"33.95951,-117.789654,2015-12-21T12:00:00",21,21/12/2015,Light rain overnight.
37991,37991,"33.95951,-117.789654,2015-12-22T12:00:00",21,22/12/2015,Light rain in the morning.
37992,37992,"33.95951,-117.789654,2015-12-23T12:00:00",21,23/12/2015,Clear throughout the day.
37993,37993,"33.95951,-117.789654,2015-12-24T12:00:00",21,24/12/2015,Clear throughout the day.
37994,37994,"33.95951,-117.789654,2015-12-25T12:00:00",21,25/12/2015,Clear throughout the day.
37995,37995,"33.95951,-117.789654,2015-12-26T12:00:00",21,26/12/2015,Clear throughout the day.
37996,37996,"33.95951,-117.789654,2015-12-27T12:00:00",21,27/12/2015,Clear throughout the day.
37997,37997,"33.95951,-117.789654,2015-12-28T12:00:00",21,28/12/2015,"Drizzle starting in the afternoon, continuing until evening."
37998,37998,"33.95951,-117.789654,2015-12-29T12:00:00",21,29/12/2015,Clear throughout the day.
37999,37999,"33.95951,-117.789654,2015-12-30T12:00:00",21,30/12/2015,Clear throughout the day.
38000,38000,"33.95951,-117.789654,2015-12-31T12:00:00",21,31/12/2015,Clear throughout the day.
38001,38001,"33.95951,-117.789654,2016-01-01T12:00:00",21,1/1/2016,Clear throughout the day.
38002,38002,"33.95951,-117.789654,2016-01-02T12:00:00",21,2/1/2016,Clear throughout the day.
38003,38003,"33.95951,-117.789654,2016-01-03T12:00:00",21,3/1/2016,Clear throughout the day.
38004,38004,"33.95951,-117.789654,2016-01-04T12:00:00",21,4/1/2016,Partly cloudy overnight.
38005,38005,"33.95951,-117.789654,2016-01-05T12:00:00",21,5/1/2016,Rain until afternoon.
38006,38006,"33.95951,-117.789654,2016-01-06T12:00:00",21,6/1/2016,Rain throughout the day.
38007,38007,"33.95951,-117.789654,2016-01-07T12:00:00",21,7/1/2016,Rain in the morning.
38008,38008,"33.95951,-117.789654,2016-01-08T12:00:00",21,8/1/2016,Clear throughout the day.
38009,38009,"33.95951,-117.789654,2016-01-09T12:00:00",21,9/1/2016,Partly cloudy throughout the day.
38010,38010,"33.95951,-117.789654,2016-01-10T12:00:00",21,10/1/2016,Partly cloudy in the evening.
38011,38011,"33.95951,-117.789654,2016-01-11T12:00:00",21,11/1/2016,Clear throughout the day.
38012,38012,"33.95951,-117.789654,2016-01-12T12:00:00",21,12/1/2016,Clear throughout the day.
38013,38013,"33.95951,-117.789654,2016-01-13T12:00:00",21,13/1/2016,Partly cloudy overnight.
38014,38014,"33.95951,-117.789654,2016-01-14T12:00:00",21,14/1/2016,Clear throughout the day.
38015,38015,"33.95951,-117.789654,2016-01-15T12:00:00",21,15/1/2016,Partly cloudy in the morning.
38016,38016,"33.95951,-117.789654,2016-01-16T12:00:00",21,16/1/2016,Clear throughout the day.
38017,38017,"33.95951,-117.789654,2016-01-17T12:00:00",21,17/1/2016,Partly cloudy overnight.
38018,38018,"33.95951,-117.789654,2016-01-18T12:00:00",21,18/1/2016,Partly cloudy starting in the evening.
38019,38019,"33.95951,-117.789654,2016-01-19T12:00:00",21,19/1/2016,Mostly cloudy in the afternoon.
38020,38020,"33.95951,-117.789654,2016-01-20T12:00:00",21,20/1/2016,Partly cloudy in the morning.
38021,38021,"33.95951,-117.789654,2016-01-21T12:00:00",21,21/1/2016,Clear throughout the day.
38022,38022,"33.95951,-117.789654,2016-01-22T12:00:00",21,22/1/2016,Clear throughout the day.
38023,38023,"33.95951,-117.789654,2016-01-23T12:00:00",21,23/1/2016,Partly cloudy until afternoon.
38024,38024,"33.95951,-117.789654,2016-01-24T12:00:00",21,24/1/2016,Clear throughout the day.
38025,38025,"33.95951,-117.789654,2016-01-25T12:00:00",21,25/1/2016,Clear throughout the day.
38026,38026,"33.95951,-117.789654,2016-01-26T12:00:00",21,26/1/2016,Clear throughout the day.
38027,38027,"33.95951,-117.789654,2016-01-27T12:00:00",21,27/1/2016,Clear throughout the day.
38028,38028,"33.95951,-117.789654,2016-01-28T12:00:00",21,28/1/2016,Clear throughout the day.
38029,38029,"33.95951,-117.789654,2016-01-29T12:00:00",21,29/1/2016,Clear throughout the day.
38030,38030,"33.95951,-117.789654,2016-01-30T12:00:00",21,30/1/2016,Partly cloudy starting in the afternoon.
38031,38031,"33.95951,-117.789654,2016-01-31T12:00:00",21,31/1/2016,Light rain until afternoon and breezy in the afternoon.
38032,38032,"33.95951,-117.789654,2016-02-01T12:00:00",21,1/2/2016,Clear throughout the day.
38033,38033,"33.95951,-117.789654,2016-02-02T12:00:00",21,2/2/2016,Clear throughout the day.
38034,38034,"33.95951,-117.789654,2016-02-03T12:00:00",21,3/2/2016,Clear throughout the day.
38035,38035,"33.95951,-117.789654,2016-02-04T12:00:00",21,4/2/2016,Clear throughout the day.
38036,38036,"33.95951,-117.789654,2016-02-05T12:00:00",21,5/2/2016,Clear throughout the day.
38037,38037,"33.95951,-117.789654,2016-02-06T12:00:00",21,6/2/2016,Clear throughout the day.
38038,38038,"33.95951,-117.789654,2016-02-07T12:00:00",21,7/2/2016,Dry throughout the day.
38039,38039,"33.95951,-117.789654,2016-02-08T12:00:00",21,8/2/2016,Dry throughout the day.
38040,38040,"33.95951,-117.789654,2016-02-09T12:00:00",21,9/2/2016,Clear throughout the day.
38041,38041,"33.95951,-117.789654,2016-02-10T12:00:00",21,10/2/2016,Clear throughout the day.
38042,38042,"33.95951,-117.789654,2016-02-11T12:00:00",21,11/2/2016,Clear throughout the day.
38043,38043,"33.95951,-117.789654,2016-02-12T12:00:00",21,12/2/2016,Clear throughout the day.
38044,38044,"33.95951,-117.789654,2016-02-13T12:00:00",21,13/2/2016,Clear throughout the day.
38045,38045,"33.95951,-117.789654,2016-02-14T12:00:00",21,14/2/2016,Clear throughout the day.
38046,38046,"33.95951,-117.789654,2016-02-15T12:00:00",21,15/2/2016,Clear throughout the day.
38047,38047,"33.95951,-117.789654,2016-02-16T12:00:00",21,16/2/2016,Clear throughout the day.
38048,38048,"33.95951,-117.789654,2016-02-17T12:00:00",21,17/2/2016,Rain starting in the afternoon.
38049,38049,"33.95951,-117.789654,2016-02-18T12:00:00",21,18/2/2016,Light rain in the morning.
38050,38050,"33.95951,-117.789654,2016-02-19T12:00:00",21,19/2/2016,Clear throughout the day.
