,index,latlngtime,areacode,tggl,weather
8760,8760,"33.421856,-117.060749,2015-12-23T12:00:00",5,23/12/2015,Partly cloudy in the evening.
8761,8761,"33.421856,-117.060749,2015-12-24T12:00:00",5,24/12/2015,Light rain overnight.
8762,8762,"33.421856,-117.060749,2015-12-25T12:00:00",5,25/12/2015,Clear throughout the day.
8763,8763,"33.421856,-117.060749,2015-12-26T12:00:00",5,26/12/2015,Clear throughout the day.
8764,8764,"33.421856,-117.060749,2015-12-27T12:00:00",5,27/12/2015,Clear throughout the day.
8765,8765,"33.421856,-117.060749,2015-12-28T12:00:00",5,28/12/2015,Light rain in the evening.
8766,8766,"33.421856,-117.060749,2015-12-29T12:00:00",5,29/12/2015,Clear throughout the day.
8767,8767,"33.421856,-117.060749,2015-12-30T12:00:00",5,30/12/2015,Clear throughout the day.
8768,8768,"33.421856,-117.060749,2015-12-31T12:00:00",5,31/12/2015,Clear throughout the day.
8769,8769,"33.421856,-117.060749,2016-01-01T12:00:00",5,1/1/2016,Clear throughout the day.
8770,8770,"33.421856,-117.060749,2016-01-02T12:00:00",5,2/1/2016,Clear throughout the day.
8771,8771,"33.421856,-117.060749,2016-01-03T12:00:00",5,3/1/2016,Partly cloudy in the afternoon.
8772,8772,"33.421856,-117.060749,2016-01-04T12:00:00",5,4/1/2016,Drizzle in the morning.
8773,8773,"33.421856,-117.060749,2016-01-05T12:00:00",5,5/1/2016,"Rain until evening, starting again overnight."
8774,8774,"33.421856,-117.060749,2016-01-06T12:00:00",5,6/1/2016,Rain starting in the afternoon.
8775,8775,"33.421856,-117.060749,2016-01-07T12:00:00",5,7/1/2016,Rain in the morning and afternoon.
8776,8776,"33.421856,-117.060749,2016-01-08T12:00:00",5,8/1/2016,Clear throughout the day.
8777,8777,"33.421856,-117.060749,2016-01-09T12:00:00",5,9/1/2016,Partly cloudy in the afternoon.
8778,8778,"33.421856,-117.060749,2016-01-10T12:00:00",5,10/1/2016,"Partly cloudy starting in the afternoon, continuing until evening."
8779,8779,"33.421856,-117.060749,2016-01-11T12:00:00",5,11/1/2016,Clear throughout the day.
8780,8780,"33.421856,-117.060749,2016-01-12T12:00:00",5,12/1/2016,Clear throughout the day.
8781,8781,"33.421856,-117.060749,2016-01-13T12:00:00",5,13/1/2016,Partly cloudy overnight.
8782,8782,"33.421856,-117.060749,2016-01-14T12:00:00",5,14/1/2016,Partly cloudy in the morning.
8783,8783,"33.421856,-117.060749,2016-01-15T12:00:00",5,15/1/2016,Partly cloudy in the morning.
8784,8784,"33.421856,-117.060749,2016-01-16T12:00:00",5,16/1/2016,Clear throughout the day.
8785,8785,"33.421856,-117.060749,2016-01-17T12:00:00",5,17/1/2016,Clear throughout the day.
8786,8786,"33.421856,-117.060749,2016-01-18T12:00:00",5,18/1/2016,Partly cloudy starting in the evening.
8787,8787,"33.421856,-117.060749,2016-01-19T12:00:00",5,19/1/2016,Clear throughout the day.
8788,8788,"33.421856,-117.060749,2016-01-20T12:00:00",5,20/1/2016,Partly cloudy in the morning.
8789,8789,"33.421856,-117.060749,2016-01-21T12:00:00",5,21/1/2016,Clear throughout the day.
8790,8790,"33.421856,-117.060749,2016-01-22T12:00:00",5,22/1/2016,Clear throughout the day.
8791,8791,"33.421856,-117.060749,2016-01-23T12:00:00",5,23/1/2016,Clear throughout the day.
8792,8792,"33.421856,-117.060749,2016-01-24T12:00:00",5,24/1/2016,Clear throughout the day.
8793,8793,"33.421856,-117.060749,2016-01-25T12:00:00",5,25/1/2016,Clear throughout the day.
8794,8794,"33.421856,-117.060749,2016-01-26T12:00:00",5,26/1/2016,Clear throughout the day.
8795,8795,"33.421856,-117.060749,2016-01-27T12:00:00",5,27/1/2016,Clear throughout the day.
8796,8796,"33.421856,-117.060749,2016-01-28T12:00:00",5,28/1/2016,Clear throughout the day.
8797,8797,"33.421856,-117.060749,2016-01-29T12:00:00",5,29/1/2016,Clear throughout the day.
8798,8798,"33.421856,-117.060749,2016-01-30T12:00:00",5,30/1/2016,Light rain overnight.
8799,8799,"33.421856,-117.060749,2016-01-31T12:00:00",5,31/1/2016,Rain until evening and breezy starting in the afternoon.
8800,8800,"33.421856,-117.060749,2016-02-01T12:00:00",5,1/2/2016,Clear throughout the day.
8801,8801,"33.421856,-117.060749,2016-02-02T12:00:00",5,2/2/2016,Clear throughout the day.
8802,8802,"33.421856,-117.060749,2016-02-03T12:00:00",5,3/2/2016,Clear throughout the day.
8803,8803,"33.421856,-117.060749,2016-02-04T12:00:00",5,4/2/2016,Clear throughout the day.
8804,8804,"33.421856,-117.060749,2016-02-05T12:00:00",5,5/2/2016,Clear throughout the day.
8805,8805,"33.421856,-117.060749,2016-02-06T12:00:00",5,6/2/2016,Dry throughout the day.
8806,8806,"33.421856,-117.060749,2016-02-07T12:00:00",5,7/2/2016,Dry throughout the day.
8807,8807,"33.421856,-117.060749,2016-02-08T12:00:00",5,8/2/2016,Dry throughout the day.
8808,8808,"33.421856,-117.060749,2016-02-09T12:00:00",5,9/2/2016,Dry throughout the day.
8809,8809,"33.421856,-117.060749,2016-02-10T12:00:00",5,10/2/2016,Dry throughout the day.
8810,8810,"33.421856,-117.060749,2016-02-11T12:00:00",5,11/2/2016,Dry throughout the day.
8811,8811,"33.421856,-117.060749,2016-02-12T12:00:00",5,12/2/2016,Clear throughout the day.
8812,8812,"33.421856,-117.060749,2016-02-13T12:00:00",5,13/2/2016,Clear throughout the day.
8813,8813,"33.421856,-117.060749,2016-02-14T12:00:00",5,14/2/2016,Clear throughout the day.
8814,8814,"33.421856,-117.060749,2016-02-15T12:00:00",5,15/2/2016,Clear throughout the day.
8815,8815,"33.421856,-117.060749,2016-02-16T12:00:00",5,16/2/2016,Dry throughout the day.
8816,8816,"33.421856,-117.060749,2016-02-17T12:00:00",5,17/2/2016,Light rain overnight.
8817,8817,"33.421856,-117.060749,2016-02-18T12:00:00",5,18/2/2016,Light rain in the morning.
8818,8818,"33.421856,-117.060749,2016-02-19T12:00:00",5,19/2/2016,Clear throughout the day.
8819,8819,"33.421856,-117.060749,2016-02-20T12:00:00",5,20/2/2016,Clear throughout the day.
8820,8820,"33.421856,-117.060749,2016-02-21T12:00:00",5,21/2/2016,Clear throughout the day.
8821,8821,"33.421856,-117.060749,2016-02-22T12:00:00",5,22/2/2016,Clear throughout the day.
8822,8822,"33.421856,-117.060749,2016-02-23T12:00:00",5,23/2/2016,Clear throughout the day.
8823,8823,"33.421856,-117.060749,2016-02-24T12:00:00",5,24/2/2016,Dry throughout the day.
8824,8824,"33.421856,-117.060749,2016-02-25T12:00:00",5,25/2/2016,Dry throughout the day.
8825,8825,"33.421856,-117.060749,2016-02-26T12:00:00",5,26/2/2016,Clear throughout the day.
8826,8826,"33.421856,-117.060749,2016-02-27T12:00:00",5,27/2/2016,Clear throughout the day.
8827,8827,"33.421856,-117.060749,2016-02-28T12:00:00",5,28/2/2016,Clear throughout the day.
8828,8828,"33.421856,-117.060749,2016-02-29T12:00:00",5,29/2/2016,Clear throughout the day.
8829,8829,"33.421856,-117.060749,2016-03-01T12:00:00",5,1/3/2016,Clear throughout the day.
8830,8830,"33.421856,-117.060749,2016-03-02T12:00:00",5,2/3/2016,Clear throughout the day.
8831,8831,"33.421856,-117.060749,2016-03-03T12:00:00",5,3/3/2016,Clear throughout the day.
8832,8832,"33.421856,-117.060749,2016-03-04T12:00:00",5,4/3/2016,Partly cloudy overnight.
8833,8833,"33.421856,-117.060749,2016-03-05T12:00:00",5,5/3/2016,Light rain overnight.
8834,8834,"33.421856,-117.060749,2016-03-06T12:00:00",5,6/3/2016,Rain in the morning.
8835,8835,"33.421856,-117.060749,2016-03-07T12:00:00",5,7/3/2016,Rain throughout the day.
8836,8836,"33.421856,-117.060749,2016-03-08T12:00:00",5,8/3/2016,Clear throughout the day.
8837,8837,"33.421856,-117.060749,2016-03-09T12:00:00",5,9/3/2016,Clear throughout the day.
8838,8838,"33.421856,-117.060749,2016-03-10T12:00:00",5,10/3/2016,Clear throughout the day.
8839,8839,"33.421856,-117.060749,2016-03-11T12:00:00",5,11/3/2016,"Rain starting in the afternoon, continuing until evening."
8840,8840,"33.421856,-117.060749,2016-03-12T12:00:00",5,12/3/2016,Clear throughout the day.
8841,8841,"33.421856,-117.060749,2016-03-13T12:00:00",5,13/3/2016,Clear throughout the day.
8842,8842,"33.421856,-117.060749,2016-03-14T12:00:00",5,14/3/2016,Partly cloudy until afternoon.
8843,8843,"33.421856,-117.060749,2016-03-15T12:00:00",5,15/3/2016,Clear throughout the day.
8844,8844,"33.421856,-117.060749,2016-03-16T12:00:00",5,16/3/2016,Clear throughout the day.
8845,8845,"33.421856,-117.060749,2016-03-17T12:00:00",5,17/3/2016,Clear throughout the day.
8846,8846,"33.421856,-117.060749,2016-03-18T12:00:00",5,18/3/2016,Clear throughout the day.
8847,8847,"33.421856,-117.060749,2016-03-19T12:00:00",5,19/3/2016,Partly cloudy in the morning.
8848,8848,"33.421856,-117.060749,2016-03-20T12:00:00",5,20/3/2016,Clear throughout the day.
8849,8849,"33.421856,-117.060749,2016-03-21T12:00:00",5,21/3/2016,Clear throughout the day.
8850,8850,"33.421856,-117.060749,2016-03-22T12:00:00",5,22/3/2016,Partly cloudy in the morning.
8851,8851,"33.421856,-117.060749,2016-03-23T12:00:00",5,23/3/2016,Dry throughout the day.
8852,8852,"33.421856,-117.060749,2016-03-24T12:00:00",5,24/3/2016,Dry throughout the day.
8853,8853,"33.421856,-117.060749,2016-03-25T12:00:00",5,25/3/2016,Dry throughout the day.
8854,8854,"33.421856,-117.060749,2016-03-26T12:00:00",5,26/3/2016,Clear throughout the day.
8855,8855,"33.421856,-117.060749,2016-03-27T12:00:00",5,27/3/2016,Clear throughout the day.
8856,8856,"33.421856,-117.060749,2016-03-28T12:00:00",5,28/3/2016,Partly cloudy in the afternoon.
8857,8857,"33.421856,-117.060749,2016-03-29T12:00:00",5,29/3/2016,Light rain in the evening.
8858,8858,"33.421856,-117.060749,2016-03-30T12:00:00",5,30/3/2016,Clear throughout the day.
8859,8859,"33.421856,-117.060749,2016-03-31T12:00:00",5,31/3/2016,Clear throughout the day.
8860,8860,"33.421856,-117.060749,2016-04-01T12:00:00",5,1/4/2016,Clear throughout the day.
8861,8861,"33.421856,-117.060749,2016-04-02T12:00:00",5,2/4/2016,Clear throughout the day.
8862,8862,"33.421856,-117.060749,2016-04-03T12:00:00",5,3/4/2016,Clear throughout the day.
8863,8863,"33.421856,-117.060749,2016-04-04T12:00:00",5,4/4/2016,Clear throughout the day.
8864,8864,"33.421856,-117.060749,2016-04-05T12:00:00",5,5/4/2016,Clear throughout the day.
8865,8865,"33.421856,-117.060749,2016-04-06T12:00:00",5,6/4/2016,Clear throughout the day.
8866,8866,"33.421856,-117.060749,2016-04-07T12:00:00",5,7/4/2016,Light rain until afternoon.
8867,8867,"33.421856,-117.060749,2016-04-08T12:00:00",5,8/4/2016,Light rain in the morning.
8868,8868,"33.421856,-117.060749,2016-04-09T12:00:00",5,9/4/2016,Light rain overnight.
8869,8869,"33.421856,-117.060749,2016-04-10T12:00:00",5,10/4/2016,Rain in the morning and evening.
8870,8870,"33.421856,-117.060749,2016-04-11T12:00:00",5,11/4/2016,Light rain in the evening.
8871,8871,"33.421856,-117.060749,2016-04-12T12:00:00",5,12/4/2016,Partly cloudy in the afternoon.
8872,8872,"33.421856,-117.060749,2016-04-13T12:00:00",5,13/4/2016,Clear throughout the day.
8873,8873,"33.421856,-117.060749,2016-04-14T12:00:00",5,14/4/2016,Partly cloudy in the morning.
8874,8874,"33.421856,-117.060749,2016-04-15T12:00:00",5,15/4/2016,Clear throughout the day.
8875,8875,"33.421856,-117.060749,2016-04-16T12:00:00",5,16/4/2016,Dry throughout the day.
8876,8876,"33.421856,-117.060749,2016-04-17T12:00:00",5,17/4/2016,Dry throughout the day.
8877,8877,"33.421856,-117.060749,2016-04-18T12:00:00",5,18/4/2016,Dry throughout the day.
8878,8878,"33.421856,-117.060749,2016-04-19T12:00:00",5,19/4/2016,Dry throughout the day.
8879,8879,"33.421856,-117.060749,2016-04-20T12:00:00",5,20/4/2016,Dry throughout the day.
8880,8880,"33.421856,-117.060749,2016-04-21T12:00:00",5,21/4/2016,Clear throughout the day.
8881,8881,"33.421856,-117.060749,2016-04-22T12:00:00",5,22/4/2016,Clear throughout the day.
8882,8882,"33.421856,-117.060749,2016-04-23T12:00:00",5,23/4/2016,Clear throughout the day.
8883,8883,"33.421856,-117.060749,2016-04-24T12:00:00",5,24/4/2016,Clear throughout the day.
8884,8884,"33.421856,-117.060749,2016-04-25T12:00:00",5,25/4/2016,Partly cloudy until afternoon.
8885,8885,"33.421856,-117.060749,2016-04-26T12:00:00",5,26/4/2016,Clear throughout the day.
8886,8886,"33.421856,-117.060749,2016-04-27T12:00:00",5,27/4/2016,Clear throughout the day.
8887,8887,"33.421856,-117.060749,2016-04-28T12:00:00",5,28/4/2016,Partly cloudy in the morning.
8888,8888,"33.421856,-117.060749,2016-04-29T12:00:00",5,29/4/2016,Clear throughout the day.
8889,8889,"33.421856,-117.060749,2016-04-30T12:00:00",5,30/4/2016,Partly cloudy until afternoon.
8890,8890,"33.421856,-117.060749,2016-05-01T12:00:00",5,1/5/2016,Partly cloudy in the afternoon.
8891,8891,"33.421856,-117.060749,2016-05-02T12:00:00",5,2/5/2016,Clear throughout the day.
8892,8892,"33.421856,-117.060749,2016-05-03T12:00:00",5,3/5/2016,Clear throughout the day.
8893,8893,"33.421856,-117.060749,2016-05-04T12:00:00",5,4/5/2016,Clear throughout the day.
8894,8894,"33.421856,-117.060749,2016-05-05T12:00:00",5,5/5/2016,Partly cloudy in the afternoon.
8895,8895,"33.421856,-117.060749,2016-05-06T12:00:00",5,6/5/2016,Light rain in the morning and evening.
8896,8896,"33.421856,-117.060749,2016-05-07T12:00:00",5,7/5/2016,Light rain in the morning.
8897,8897,"33.421856,-117.060749,2016-05-08T12:00:00",5,8/5/2016,Clear throughout the day.
8898,8898,"33.421856,-117.060749,2016-05-09T12:00:00",5,9/5/2016,Clear throughout the day.
8899,8899,"33.421856,-117.060749,2016-05-10T12:00:00",5,10/5/2016,Clear throughout the day.
8900,8900,"33.421856,-117.060749,2016-05-11T12:00:00",5,11/5/2016,Partly cloudy in the morning.
8901,8901,"33.421856,-117.060749,2016-05-12T12:00:00",5,12/5/2016,Clear throughout the day.
8902,8902,"33.421856,-117.060749,2016-05-13T12:00:00",5,13/5/2016,Clear throughout the day.
8903,8903,"33.421856,-117.060749,2016-05-14T12:00:00",5,14/5/2016,Clear throughout the day.
8904,8904,"33.421856,-117.060749,2016-05-15T12:00:00",5,15/5/2016,Partly cloudy in the afternoon.
8905,8905,"33.421856,-117.060749,2016-05-16T12:00:00",5,16/5/2016,Clear throughout the day.
8906,8906,"33.421856,-117.060749,2016-05-17T12:00:00",5,17/5/2016,Partly cloudy until evening.
8907,8907,"33.421856,-117.060749,2016-05-18T12:00:00",5,18/5/2016,Partly cloudy in the morning.
8908,8908,"33.421856,-117.060749,2016-05-19T12:00:00",5,19/5/2016,Clear throughout the day.
8909,8909,"33.421856,-117.060749,2016-05-20T12:00:00",5,20/5/2016,"Partly cloudy starting in the afternoon, continuing until evening."
8910,8910,"33.421856,-117.060749,2016-05-21T12:00:00",5,21/5/2016,Partly cloudy in the morning.
8911,8911,"33.421856,-117.060749,2016-05-22T12:00:00",5,22/5/2016,Clear throughout the day.
8912,8912,"33.421856,-117.060749,2016-05-23T12:00:00",5,23/5/2016,Partly cloudy in the afternoon.
8913,8913,"33.421856,-117.060749,2016-05-24T12:00:00",5,24/5/2016,Partly cloudy in the morning.
8914,8914,"33.421856,-117.060749,2016-05-25T12:00:00",5,25/5/2016,Partly cloudy in the afternoon.
8915,8915,"33.421856,-117.060749,2016-05-26T12:00:00",5,26/5/2016,Clear throughout the day.
8916,8916,"33.421856,-117.060749,2016-05-27T12:00:00",5,27/5/2016,Clear throughout the day.
8917,8917,"33.421856,-117.060749,2016-05-28T12:00:00",5,28/5/2016,Clear throughout the day.
8918,8918,"33.421856,-117.060749,2016-05-29T12:00:00",5,29/5/2016,Clear throughout the day.
8919,8919,"33.421856,-117.060749,2016-05-30T12:00:00",5,30/5/2016,Clear throughout the day.
8920,8920,"33.421856,-117.060749,2016-05-31T12:00:00",5,31/5/2016,Clear throughout the day.
8921,8921,"33.421856,-117.060749,2016-06-01T12:00:00",5,1/6/2016,Clear throughout the day.
8922,8922,"33.421856,-117.060749,2016-06-02T12:00:00",5,2/6/2016,Clear throughout the day.
8923,8923,"33.421856,-117.060749,2016-06-03T12:00:00",5,3/6/2016,Clear throughout the day.
8924,8924,"33.421856,-117.060749,2016-06-04T12:00:00",5,4/6/2016,Clear throughout the day.
8925,8925,"33.421856,-117.060749,2016-06-05T12:00:00",5,5/6/2016,Clear throughout the day.
8926,8926,"33.421856,-117.060749,2016-06-06T12:00:00",5,6/6/2016,Clear throughout the day.
8927,8927,"33.421856,-117.060749,2016-06-07T12:00:00",5,7/6/2016,Clear throughout the day.
8928,8928,"33.421856,-117.060749,2016-06-08T12:00:00",5,8/6/2016,Clear throughout the day.
8929,8929,"33.421856,-117.060749,2016-06-09T12:00:00",5,9/6/2016,Clear throughout the day.
8930,8930,"33.421856,-117.060749,2016-06-10T12:00:00",5,10/6/2016,Clear throughout the day.
8931,8931,"33.421856,-117.060749,2016-06-11T12:00:00",5,11/6/2016,Clear throughout the day.
8932,8932,"33.421856,-117.060749,2016-06-12T12:00:00",5,12/6/2016,Clear throughout the day.
8933,8933,"33.421856,-117.060749,2016-06-13T12:00:00",5,13/6/2016,Clear throughout the day.
8934,8934,"33.421856,-117.060749,2016-06-14T12:00:00",5,14/6/2016,Clear throughout the day.
8935,8935,"33.421856,-117.060749,2016-06-15T12:00:00",5,15/6/2016,Clear throughout the day.
8936,8936,"33.421856,-117.060749,2016-06-16T12:00:00",5,16/6/2016,Clear throughout the day.
8937,8937,"33.421856,-117.060749,2016-06-17T12:00:00",5,17/6/2016,Clear throughout the day.
8938,8938,"33.421856,-117.060749,2016-06-18T12:00:00",5,18/6/2016,Clear throughout the day.
8939,8939,"33.421856,-117.060749,2016-06-19T12:00:00",5,19/6/2016,Dry throughout the day.
8940,8940,"33.421856,-117.060749,2016-06-20T12:00:00",5,20/6/2016,Dry throughout the day.
8941,8941,"33.421856,-117.060749,2016-06-21T12:00:00",5,21/6/2016,Clear throughout the day.
8942,8942,"33.421856,-117.060749,2016-06-22T12:00:00",5,22/6/2016,Clear throughout the day.
8943,8943,"33.421856,-117.060749,2016-06-23T12:00:00",5,23/6/2016,Clear throughout the day.
8944,8944,"33.421856,-117.060749,2016-06-24T12:00:00",5,24/6/2016,Clear throughout the day.
8945,8945,"33.421856,-117.060749,2016-06-25T12:00:00",5,25/6/2016,Clear throughout the day.
8946,8946,"33.421856,-117.060749,2016-06-26T12:00:00",5,26/6/2016,Clear throughout the day.
8947,8947,"33.421856,-117.060749,2016-06-27T12:00:00",5,27/6/2016,Clear throughout the day.
8948,8948,"33.421856,-117.060749,2016-06-28T12:00:00",5,28/6/2016,Clear throughout the day.
8949,8949,"33.421856,-117.060749,2016-06-29T12:00:00",5,29/6/2016,Clear throughout the day.
8950,8950,"33.421856,-117.060749,2016-06-30T12:00:00",5,30/6/2016,Clear throughout the day.
8951,8951,"33.421856,-117.060749,2016-07-01T12:00:00",5,1/7/2016,Clear throughout the day.
8952,8952,"33.421856,-117.060749,2016-07-02T12:00:00",5,2/7/2016,Clear throughout the day.
8953,8953,"33.421856,-117.060749,2016-07-03T12:00:00",5,3/7/2016,Clear throughout the day.
8954,8954,"33.421856,-117.060749,2016-07-04T12:00:00",5,4/7/2016,Clear throughout the day.
8955,8955,"33.421856,-117.060749,2016-07-05T12:00:00",5,5/7/2016,Clear throughout the day.
8956,8956,"33.421856,-117.060749,2016-07-06T12:00:00",5,6/7/2016,Clear throughout the day.
8957,8957,"33.421856,-117.060749,2016-07-07T12:00:00",5,7/7/2016,Clear throughout the day.
8958,8958,"33.421856,-117.060749,2016-07-08T12:00:00",5,8/7/2016,Clear throughout the day.
8959,8959,"33.421856,-117.060749,2016-07-09T12:00:00",5,9/7/2016,Clear throughout the day.
8960,8960,"33.421856,-117.060749,2016-07-10T12:00:00",5,10/7/2016,Clear throughout the day.
8961,8961,"33.421856,-117.060749,2016-07-11T12:00:00",5,11/7/2016,Clear throughout the day.
8962,8962,"33.421856,-117.060749,2016-07-12T12:00:00",5,12/7/2016,Clear throughout the day.
8963,8963,"33.421856,-117.060749,2016-07-13T12:00:00",5,13/7/2016,Clear throughout the day.
8964,8964,"33.421856,-117.060749,2016-07-14T12:00:00",5,14/7/2016,Clear throughout the day.
8965,8965,"33.421856,-117.060749,2016-07-15T12:00:00",5,15/7/2016,Clear throughout the day.
8966,8966,"33.421856,-117.060749,2016-07-16T12:00:00",5,16/7/2016,Clear throughout the day.
8967,8967,"33.421856,-117.060749,2016-07-17T12:00:00",5,17/7/2016,Clear throughout the day.
8968,8968,"33.421856,-117.060749,2016-07-18T12:00:00",5,18/7/2016,Clear throughout the day.
8969,8969,"33.421856,-117.060749,2016-07-19T12:00:00",5,19/7/2016,Clear throughout the day.
8970,8970,"33.421856,-117.060749,2016-07-20T12:00:00",5,20/7/2016,Clear throughout the day.
8971,8971,"33.421856,-117.060749,2016-07-21T12:00:00",5,21/7/2016,Clear throughout the day.
8972,8972,"33.421856,-117.060749,2016-07-22T12:00:00",5,22/7/2016,Clear throughout the day.
8973,8973,"33.421856,-117.060749,2016-07-23T12:00:00",5,23/7/2016,Clear throughout the day.
8974,8974,"33.421856,-117.060749,2016-07-24T12:00:00",5,24/7/2016,Clear throughout the day.
8975,8975,"33.421856,-117.060749,2016-07-25T12:00:00",5,25/7/2016,Clear throughout the day.
8976,8976,"33.421856,-117.060749,2016-07-26T12:00:00",5,26/7/2016,Clear throughout the day.
8977,8977,"33.421856,-117.060749,2016-07-27T12:00:00",5,27/7/2016,Clear throughout the day.
8978,8978,"33.421856,-117.060749,2016-07-28T12:00:00",5,28/7/2016,Clear throughout the day.
8979,8979,"33.421856,-117.060749,2016-07-29T12:00:00",5,29/7/2016,Clear throughout the day.
8980,8980,"33.421856,-117.060749,2016-07-30T12:00:00",5,30/7/2016,Clear throughout the day.
8981,8981,"33.421856,-117.060749,2016-07-31T12:00:00",5,31/7/2016,Clear throughout the day.
8982,8982,"33.421856,-117.060749,2016-08-01T12:00:00",5,1/8/2016,Clear throughout the day.
8983,8983,"33.421856,-117.060749,2016-08-02T12:00:00",5,2/8/2016,Clear throughout the day.
8984,8984,"33.421856,-117.060749,2016-08-03T12:00:00",5,3/8/2016,Clear throughout the day.
8985,8985,"33.421856,-117.060749,2016-08-04T12:00:00",5,4/8/2016,Partly cloudy in the morning.
8986,8986,"33.421856,-117.060749,2016-08-05T12:00:00",5,5/8/2016,Clear throughout the day.
8987,8987,"33.421856,-117.060749,2016-08-06T12:00:00",5,6/8/2016,Clear throughout the day.
8988,8988,"33.421856,-117.060749,2016-08-07T12:00:00",5,7/8/2016,Clear throughout the day.
8989,8989,"33.421856,-117.060749,2016-08-08T12:00:00",5,8/8/2016,Clear throughout the day.
8990,8990,"33.421856,-117.060749,2016-08-09T12:00:00",5,9/8/2016,Clear throughout the day.
8991,8991,"33.421856,-117.060749,2016-08-10T12:00:00",5,10/8/2016,Clear throughout the day.
8992,8992,"33.421856,-117.060749,2016-08-11T12:00:00",5,11/8/2016,Clear throughout the day.
8993,8993,"33.421856,-117.060749,2016-08-12T12:00:00",5,12/8/2016,Clear throughout the day.
8994,8994,"33.421856,-117.060749,2016-08-13T12:00:00",5,13/8/2016,Clear throughout the day.
8995,8995,"33.421856,-117.060749,2016-08-14T12:00:00",5,14/8/2016,Clear throughout the day.
8996,8996,"33.421856,-117.060749,2016-08-15T12:00:00",5,15/8/2016,Clear throughout the day.
8997,8997,"33.421856,-117.060749,2016-08-16T12:00:00",5,16/8/2016,Clear throughout the day.
8998,8998,"33.421856,-117.060749,2016-08-17T12:00:00",5,17/8/2016,Clear throughout the day.
8999,8999,"33.421856,-117.060749,2016-08-18T12:00:00",5,18/8/2016,Clear throughout the day.
9000,9000,"33.421856,-117.060749,2016-08-19T12:00:00",5,19/8/2016,Clear throughout the day.
9001,9001,"33.421856,-117.060749,2016-08-20T12:00:00",5,20/8/2016,Clear throughout the day.
9002,9002,"33.421856,-117.060749,2016-08-21T12:00:00",5,21/8/2016,Clear throughout the day.
9003,9003,"33.421856,-117.060749,2016-08-22T12:00:00",5,22/8/2016,Clear throughout the day.
9004,9004,"33.421856,-117.060749,2016-08-23T12:00:00",5,23/8/2016,Clear throughout the day.
9005,9005,"33.421856,-117.060749,2016-08-24T12:00:00",5,24/8/2016,Clear throughout the day.
9006,9006,"33.421856,-117.060749,2016-08-25T12:00:00",5,25/8/2016,Clear throughout the day.
9007,9007,"33.421856,-117.060749,2016-08-26T12:00:00",5,26/8/2016,Partly cloudy in the morning.
9008,9008,"33.421856,-117.060749,2016-08-27T12:00:00",5,27/8/2016,Partly cloudy in the morning.
9009,9009,"33.421856,-117.060749,2016-08-28T12:00:00",5,28/8/2016,Clear throughout the day.
9010,9010,"33.421856,-117.060749,2016-08-29T12:00:00",5,29/8/2016,Clear throughout the day.
9011,9011,"33.421856,-117.060749,2016-08-30T12:00:00",5,30/8/2016,Clear throughout the day.
9012,9012,"33.421856,-117.060749,2016-08-31T12:00:00",5,31/8/2016,Clear throughout the day.
9013,9013,"33.421856,-117.060749,2016-09-01T12:00:00",5,1/9/2016,Clear throughout the day.
9014,9014,"33.421856,-117.060749,2016-09-02T12:00:00",5,2/9/2016,Clear throughout the day.
9015,9015,"33.421856,-117.060749,2016-09-03T12:00:00",5,3/9/2016,Clear throughout the day.
9016,9016,"33.421856,-117.060749,2016-09-04T12:00:00",5,4/9/2016,Clear throughout the day.
9017,9017,"33.421856,-117.060749,2016-09-05T12:00:00",5,5/9/2016,Clear throughout the day.
9018,9018,"33.421856,-117.060749,2016-09-06T12:00:00",5,6/9/2016,Clear throughout the day.
9019,9019,"33.421856,-117.060749,2016-09-07T12:00:00",5,7/9/2016,Clear throughout the day.
9020,9020,"33.421856,-117.060749,2016-09-08T12:00:00",5,8/9/2016,Clear throughout the day.
9021,9021,"33.421856,-117.060749,2016-09-09T12:00:00",5,9/9/2016,Clear throughout the day.
9022,9022,"33.421856,-117.060749,2016-09-10T12:00:00",5,10/9/2016,Clear throughout the day.
9023,9023,"33.421856,-117.060749,2016-09-11T12:00:00",5,11/9/2016,Clear throughout the day.
9024,9024,"33.421856,-117.060749,2016-09-12T12:00:00",5,12/9/2016,Clear throughout the day.
9025,9025,"33.421856,-117.060749,2016-09-13T12:00:00",5,13/9/2016,Clear throughout the day.
9026,9026,"33.421856,-117.060749,2016-09-14T12:00:00",5,14/9/2016,Clear throughout the day.
9027,9027,"33.421856,-117.060749,2016-09-15T12:00:00",5,15/9/2016,Clear throughout the day.
9028,9028,"33.421856,-117.060749,2016-09-16T12:00:00",5,16/9/2016,Clear throughout the day.
9029,9029,"33.421856,-117.060749,2016-09-17T12:00:00",5,17/9/2016,Clear throughout the day.
9030,9030,"33.421856,-117.060749,2016-09-18T12:00:00",5,18/9/2016,Clear throughout the day.
9031,9031,"33.421856,-117.060749,2016-09-19T12:00:00",5,19/9/2016,Clear throughout the day.
9032,9032,"33.421856,-117.060749,2016-09-20T12:00:00",5,20/9/2016,"Rain starting in the afternoon, continuing until evening."
9033,9033,"33.421856,-117.060749,2016-09-21T12:00:00",5,21/9/2016,Light rain in the morning.
9034,9034,"33.421856,-117.060749,2016-09-22T12:00:00",5,22/9/2016,Partly cloudy until afternoon.
